pid,guid,creationTime,days,content,nickname,productColor,referenceId,referenceName,referenceTime,score,userClient,userLevelId,userLevelName,userProvince,userRegisterTime,版本,颜色
5924270,6ffc8b89-776e-40ce-b3b8-7e0180770ad8,2017-12-13 13:40:01,1,东西很好，我之前用的是荣耀7i，现在的荣耀V10很给力。运行速度很快。笫一次在京东买，物流超快,j***k,极光蓝,5853573,荣耀 V10 尊享版 6GB+128GB 沙滩金 移动联通电信4G全面屏游戏手机 双卡双待,2017-12-12 00:05:08,5,4,61,PLUS会员,,,全网通（6gb 128gb）,极光蓝
5924270,99f17547-8be7-4ea6-99a4-612226ce26e9,2018-03-03 16:18:46,1,很满意的一次大花钱，建议大家在京东自营上面买东西，又快，又好，，，，先用几天，稍后评价,j***d,魅丽红,5924266,荣耀 V10 尊享版 6GB+128GB 沙滩金 移动联通电信4G全面屏游戏手机 双卡双待,2018-03-02 16:28:24,5,4,61,银牌会员,,,全网通（6gb 64gb）,魅丽红
5924270,01a719f2-1a49-4081-9b61-0d2da59bee81,2018-02-01 18:37:31,0,研究了很久下手这个手机，最后选择它主要是不喜欢mate的外型太宽太矮。v10的四个颜色只有这个是正面白边的，所以就这个颜色，6G-128G速度存储量都够了。自己加个红色的手机壳，非常漂亮。终于抛弃了破苹果6p，继荣耀6p之后再回到华为的怀抱，感觉好极了！,暖***夜,沙滩金,5924270,荣耀 V10 尊享版 6GB+128GB 沙滩金 移动联通电信4G全面屏游戏手机 双卡双待,2018-02-01 10:10:45,5,2,105,PLUS会员,,,全网通（6gb 128gb）,沙滩金
5924270,88a0757f-9498-4bc5-9f9e-e8b1a1a3f77b,2018-02-06 15:58:37,1,京东送货很快手机很快收到了 这个手机的指纹和人脸识别给我印象很深 手碰下立马打开屏幕 真的特别快 这个是我见过指纹最快的手机了 特别是全面屏还能做到正面指纹人脸识别的速度也是相当的快 一抬手就打开了 还有一个我要重点说 这个手机是可以双卡同时4G的 这个可以让两个卡信号都好 毕竟很多地方2g信号不如4g 对比我的华为p9可以看得到华为这几年的进步还是非常巨大的 体验有了非常明显的提升,B***3,幻夜黑,5853579,荣耀 V10 尊享版 6GB+128GB 沙滩金 移动联通电信4G全面屏游戏手机 双卡双待,2018-02-05 18:16:28,5,4,105,钻石会员,,,全网通（6gb 64gb）,幻夜黑
5924270,0d4522ac-31ce-47a3-ab87-b1406040eda9,2018-02-04 07:52:41,7,手机很不错，买给父亲用的。,大***8,幻夜黑,5853593,荣耀 V10 尊享版 6GB+128GB 沙滩金 移动联通电信4G全面屏游戏手机 双卡双待,2018-01-28 00:04:28,5,4,62,金牌会员,,,全网通（4gb 64gb）,幻夜黑
5924270,8bb85d89-875a-4c26-8502-9d0968077e1a,2017-12-23 16:47:00,2,昨天拿到手机就迫不及待得打开，黑色&mdash;&mdash;女生也很适合！单手握也不觉得太大，手感也很适合。下面我将从女生角度分享我这一天的使用心得，希望能帮到你。①速度：我不玩游戏，只看视频，买的低配4+64的，很流畅，在使用的过程中，正常运行占2.6内存。我觉得如果平均2年换一次手机，只玩一些女生的消消乐啥的小游戏，4+64的手机绰绰有余！②相机：对于女生拍美美的照片是必不可少的，V10前后摄像头都有美颜，还有背景虚化、大光圈、专业摄影一堆没来的及试功能，完全满足了我的拍照要求。不过有一点比较遗憾，当我把美颜值调到0的时候，好像还是有美颜效果，让我LG非常不爽，他觉得把他照得太油腻了。③语音唤醒：这是标榜AI的一个小功能，非常好玩。当找不到手机的时候可以大声呼唤，手机就会回应你，当然还可以语音打电话，查日程，上微博。有一点比较麻烦，当手机还没有训练好的时候，他它总是说，我没听清，哈哈。④双4G：两个卡都是小卡，今天也得地为此跑了一趟营业厅免费换了卡。两个SIM卡是可以互相呼转的，这个非常方便，正好我的一个联通一个移动，信号不好的时候也不会漏接电话了。写的有点多，其实还有一个遗憾就是少个耳机&hellip;&hellip;,m***6,幻夜黑,5853593,荣耀 V10 尊享版 6GB+128GB 沙滩金 移动联通电信4G全面屏游戏手机 双卡双待,2017-12-21 20:53:42,5,4,105,钻石会员,,,全网通（4gb 64gb）,幻夜黑
5924270,757993f6-c88f-43e3-92e3-d40470376788,2017-12-16 11:17:27,2,京东配货速度就是快，次日达。第一次用华为手机，上手感觉不错。昨晚专门去实体店看了mate10，超级厚，比带壳的v10还厚，屏幕也比标配版的mate长些。华为的指纹解锁超级快，语音唤醒功能好好玩。颜值还算挺好。从苹果阵营脱离出来，感觉发现了新世界，好好研究怎么使用先。听说好好评论有耳机奖哟～,_***_,幻夜黑,5924244,荣耀 V10 尊享版 6GB+128GB 沙滩金 移动联通电信4G全面屏游戏手机 双卡双待,2017-12-14 10:08:28,5,2,62,金牌会员,,,全网通（6gb 128gb）,幻夜黑
5924270,0cc15d10-ec71-451d-bc8f-6702864f0be8,2018-01-10 14:22:14,5,买来用了4天，首先各项功能正常。就本人购买的这个机子可以说没有大问题。再就是玩王者，开高帧率确实达不到满帧。基本58左右，偶尔可能50左右。刚入手打字不好打，安装第三方输入法讯飞正常。昨天升级，听说打字好了。屏幕斜纹没有发现。白色背景文字下拉有拖影，跟网上说的一样，没强迫症，不影响。基本不怎么拍照，好不好看不懂。跑分21万左右。,1***4,沙滩金,5853575,荣耀 V10 尊享版 6GB+128GB 沙滩金 移动联通电信4G全面屏游戏手机 双卡双待,2018-01-05 20:41:03,5,4,61,银牌会员,,,全网通（6gb 64gb）,沙滩金
5924270,24fe565e-5167-4074-9abe-a02712d99d06,2017-12-09 17:03:31,4,12月5日抢购到的，今天总算到了。屏幕大色彩艳丽，但是确实存在横纹现象在三千往上这个价位感觉不应该出现啊？速度很快，指纹识别器虽小但也能快速识别，人脸识别比较灵敏。总得来说还是很不错的，其他的以后再追评。,改***买,极光蓝,5853573,荣耀 V10 尊享版 6GB+128GB 沙滩金 移动联通电信4G全面屏游戏手机 双卡双待,2017-12-05 10:09:24,5,4,62,金牌会员,,,全网通（6gb 128gb）,极光蓝
5924270,be52e49e-0615-464f-ac1a-02ec0a69aee9,2018-03-09 09:00:46,2,物流快，灵敏度高，手感好，功能多多,刘***o,幻夜黑,5853579,荣耀 V10 尊享版 6GB+128GB 沙滩金 移动联通电信4G全面屏游戏手机 双卡双待,2018-03-07 22:29:58,5,4,62,金牌会员,,,全网通（6gb 64gb）,幻夜黑
5924270,e2666c5b-972d-466f-85b7-f1e8e085b58e,2017-12-12 20:14:32,3,这是第三次在京东自营买受你，我的荣耀v10，我感觉非常不错，各种性能都很好，特意用了两天来评论。比我以前的苹果手机好用多了。安兔兔跑分17万左右。电池续航能力强，我原以为国产机不怎么样，现在看来真的不错。非常值得购买。,希***遇,幻夜黑,5924244,荣耀 V10 尊享版 6GB+128GB 沙滩金 移动联通电信4G全面屏游戏手机 双卡双待,2017-12-09 09:22:40,5,2,62,金牌会员,,,全网通（6gb 128gb）,幻夜黑
5924270,117dde0e-9c91-4c52-9a59-48947f1ced93,2017-12-14 14:00:33,9,刚推出的新品，性价比极高：麒麟970，AI人工智能，这就是关键。之前想买MATE10，没想到荣耀v10诞生，使用了几天了，感觉非常快，个人认为是各项性能综合的首选，配置高，速度快，待机也行，主要是信号好。所以，一直选择华为。,孝***母,幻夜黑,5853593,荣耀 V10 尊享版 6GB+128GB 沙滩金 移动联通电信4G全面屏游戏手机 双卡双待,2017-12-05 11:17:38,5,4,105,PLUS会员,,,全网通（4gb 64gb）,幻夜黑
5924270,2da388ec-cb2f-4004-86e1-aa89e3388014,2017-12-29 07:03:42,24,收到机子我很喜欢，出厂自带贴膜很棒。屏幕大我手小也能拿住用，比一般六寸手机窄，手感很好可单手操作。前置指纹解锁也很快很好，最爱这个了。看评论说国产屏幕有斜纹，我的这个没看出来，屏幕很清晰，没问题。电池也很耐用，充满电，我第一天轻度使用，到晚上还有96％的电。后来中度使用，到晚上还有70％多的电。处理器速度很快，不比苹果差，软件都是一点就开。相机也很好，比我的苹果se强多了，拍照很清晰，暗光拍摄效果也很好。自带的文件保密柜，应用锁，都非常实用，很好的保护隐私。左滑动聚合信息很人性化，稍后阅读，可以将网页等收藏以后看，很实用。还有关节双击屏幕，实现截屏很方便，还可以截长图。qq微信可以应用分身，同时各登录两个。总之各方面都很好推荐购买。缺点是，输入打字有问题，经常打错字，这个可以忍受。打电话信号可以。就是数据网络非常差，4G网络还是非常非常慢，比苹果差多了，这个实在不行。这是我这手机唯一也是最大的缺憾！,龙***枪,沙滩金,5924252,荣耀 V10 尊享版 6GB+128GB 沙滩金 移动联通电信4G全面屏游戏手机 双卡双待,2017-12-05 10:08:18,5,4,105,钻石会员,,,全网通（4gb 64gb）,沙滩金
5924270,2d540916-308e-4f9c-a435-b63f2809c357,2018-02-04 10:16:33,15,心仪已久，终于抢到了，使用体验很好，是我想要的(???)?表白我大荣耀?(?ˊ??ˋ)?666?红色版本漂亮的不像话，拍照体验极佳?&bull;??&bull;??等过几天在帮老公买一个蓝色的(???)?指纹超级灵敏了，大爱,J***儿,魅丽红,5853587,荣耀 V10 尊享版 6GB+128GB 沙滩金 移动联通电信4G全面屏游戏手机 双卡双待,2018-01-20 00:59:27,5,2,105,钻石会员,,,全网通（6gb 128gb）,魅丽红
5924270,c2aed0e0-59d6-4eb9-83e0-76a378c87c5a,2017-12-23 14:33:35,2,这款手机颜值高，照像很清楚，人脸识别相当快，运行速度也很快不扣顿，物流也快，非常完美的一次购物。,陈***0,极光蓝,5853591,荣耀 V10 尊享版 6GB+128GB 沙滩金 移动联通电信4G全面屏游戏手机 双卡双待,2017-12-21 10:47:36,5,4,62,PLUS会员[试用],,,全网通（4gb 64gb）,极光蓝
5924270,f339e9aa-300d-4340-9f2c-a63326af6d4e,2018-01-09 11:05:22,7,华为荣耀Ｖ10　大屏，屏比合理，虽然是5.9，但手持和5.5的屏一样宽，女士用很适合，1080的分辨率最好，我原用的是2Ｋ屏，那叫一个费电，后悔莫及。机器自启程序很多，我也懒着关，因为不影响速度，运行很快的，自带的手机防盗定位功能，我试了一下，在电脑上就可以查到手机的位置，且不用开ＧＰＳ，手机带ＮＦＣ功能。可以刷各种卡，我还没试过。后双摄，太清楚了，原来在暗的地方手机照不了的地方，用这部手机照很清楚，超满意。就是拍下两天以后才发，发货慢了点，商家说这款红色没有了得从商家现调货才发，好在快递还挺快。与描述的相符。本评论实事求是，不会违心评价。总之，性价比不错，支持国产。,J***氿,魅丽红,5924266,荣耀 V10 尊享版 6GB+128GB 沙滩金 移动联通电信4G全面屏游戏手机 双卡双待,2018-01-02 20:11:23,5,4,105,钻石会员,,,全网通（6gb 64gb）,魅丽红
5924270,b0543f92-cb8a-44f9-b927-4fea5b57784f,2018-06-22 20:24:47,2,手机已收到，还没有用颜值高，待用过再评价,N***N,极光蓝,5853591,荣耀 V10 尊享版 6GB+128GB 沙滩金 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-20 14:39:47,5,4,61,银牌会员,,,全网通（4gb 64gb）,极光蓝
5924270,5c243f4b-6600-4b3c-a4b9-39956c7e1dbe,2018-06-22 20:24:19,10,锁屏情况下自动断网络,j***b,幻夜黑,5853593,荣耀 V10 尊享版 6GB+128GB 沙滩金 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-12 08:09:35,3,4,61,银牌会员,,,全网通（4gb 64gb）,幻夜黑
5924270,6e4fb247-145b-4571-bfb5-8d58f1294f84,2018-06-22 20:24:16,2,想买个大屏幕的机子，选了很久，看中了这款红色的，机子轻薄，指纹解锁等功能都让人满意。物流超快，头天晚上下单，第二天上午就收货，京东购物就是不错。,z***7,魅丽红,5853581,荣耀 V10 尊享版 6GB+128GB 沙滩金 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-20 20:15:22,5,0,61,银牌会员,,,全网通（4gb 64gb）,魅丽红
5924270,f0d73d01-10f0-4278-9e49-9948b6ed4046,2018-06-22 20:16:16,4,做工一般  摄像头太突出  卡槽质量差,W***6,幻夜黑,5853593,荣耀 V10 尊享版 6GB+128GB 沙滩金 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-18 08:00:36,3,4,105,钻石会员,,,全网通（4gb 64gb）,幻夜黑
5924270,5ee393b3-27a8-4df0-9825-79c909c38748,2018-06-22 20:15:54,21,太坑了，6月初买的，到618直接损失350，还不能保价,奔***l,幻夜黑,5853579,荣耀 V10 尊享版 6GB+128GB 沙滩金 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-01 23:18:01,5,2,105,PLUS会员,,,全网通（6gb 64gb）,幻夜黑
5924270,d14ce17c-42d2-4c46-a433-1ed0e31fff28,2018-06-22 20:15:37,4,很喜欢纯黑色，超级帅！！！！运行很快！很赞?,a***1,幻夜黑,5853579,荣耀 V10 尊享版 6GB+128GB 沙滩金 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-18 00:13:16,5,4,105,钻石会员,,,全网通（6gb 64gb）,幻夜黑
5924270,5f494dfd-72fe-4b18-8038-265107a65eb7,2018-06-22 20:13:13,14,这手机用着不错，刚贴了一个钢化膜，要是送个钢化膜就好啦，这个钢化膜是自己花钱买的,白***9,幻夜黑,5853579,荣耀 V10 尊享版 6GB+128GB 沙滩金 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-08 23:37:33,5,4,105,PLUS会员,,,全网通（6gb 64gb）,幻夜黑
5924270,546cf307-cdbb-43a4-b441-e2c7e3646b6a,2018-06-22 20:12:39,2,手机功能挺好  就是前置摄像头太凸出  不过像素也是刚刚的  内存也符合我的要求,心***往,沙滩金,5924252,荣耀 V10 尊享版 6GB+128GB 沙滩金 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-20 18:52:09,5,4,61,银牌会员,,,全网通（4gb 64gb）,沙滩金
5924270,1329a64f-ad71-4242-8079-fa681e829f9b,2018-06-22 20:12:17,2,充电快 虽然没记时间 ，手感舒适 ，屏幕还可以 之前一直担心所谓的斜纹还好没有 。照相效果不咋的，摄像头突出 这个太丑了。,l***2,幻夜黑,5853593,荣耀 V10 尊享版 6GB+128GB 沙滩金 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-20 23:36:48,5,4,105,PLUS会员[试用],,,全网通（4gb 64gb）,幻夜黑
5924270,52572c3f-63a4-48bf-b342-be820f12fe78,2018-06-22 20:11:25,13,从头说起，物流很快，第二天收到。电池给力，很抗用，比我5000毫安的中兴差不了太多。充电很快，估算充满电在一个半小时左右，充电头有点烫，手机正常，快充可能都这样。充电头的输出电压不是很高，电流很变态，建议大家专用，不要混用。附送的钢化膜用着还算顺畅，可惜能看到明显的酒精没有干贴上去的印记。手机软壳不错，贴合度很高！手机运行没得说，我也不用它玩大型游戏，感觉很顺畅！摄像不解释，官方的说明不虚。指纹识别区太小，抢理财项目经常点到屏幕上，延误时间。倒是可以开启软键，但是下面又多出一块东西，那和非全屏有啥区别？！讲究操作手感的，需要慎重！对了，摄像头外凸，我不清楚是不是太高级了，摄像头回不去，必须这么高。我刚又买了摄像头钢化膜，保护一下。基本也就这些，缺点不少，但是4星还是很值的，性能好是王道。对了，使用没有出现发热，估计我不玩大型游戏有关系,许***镐,极光蓝,5853591,荣耀 V10 尊享版 6GB+128GB 沙滩金 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-09 15:54:40,4,4,61,银牌会员,,,全网通（4gb 64gb）,极光蓝
5924270,54b8d9a7-47f9-4625-8c73-1c292dcef285,2018-06-22 20:09:21,1,好评,h***4,幻夜黑,5853593,荣耀 V10 尊享版 6GB+128GB 沙滩金 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-21 16:29:59,5,4,61,银牌会员,,,全网通（4gb 64gb）,幻夜黑
5924270,b79f48e1-7d34-4221-b125-124ebbc724d1,2018-06-22 20:03:17,7,用着还不错，超级好看质量可以目前没发现啥问题,我***1,幻夜黑,5853593,荣耀 V10 尊享版 6GB+128GB 沙滩金 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-15 22:00:22,5,2,61,银牌会员,,,全网通（4gb 64gb）,幻夜黑
5924270,633b0d02-77bd-4379-8417-f0e7a7617bbd,2018-06-22 20:03:07,4,货收到了，比实体店还贵了二百,j***u,极光蓝,5853591,荣耀 V10 尊享版 6GB+128GB 沙滩金 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-18 15:26:08,5,4,61,PLUS会员,,,全网通（4gb 64gb）,极光蓝
5924270,dff6431f-87f6-476c-8fa5-ac41e89d406a,2018-06-22 20:02:50,19,一直都是在京东买东西，品质有保障！信赖京东，信赖华为！送货速度快，今天下单，明天收货！,j***t,沙滩金,5853575,荣耀 V10 尊享版 6GB+128GB 沙滩金 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-03 22:50:53,5,4,62,金牌会员,,,全网通（6gb 64gb）,沙滩金
5924270,6d7822c7-3a17-4d84-a7d1-570429d30a46,2018-06-22 20:00:48,2,棒棒棒棒哒哒,j***b,极光蓝,5853591,荣耀 V10 尊享版 6GB+128GB 沙滩金 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-20 10:06:34,5,4,56,铜牌会员,,,全网通（4gb 64gb）,极光蓝
5924270,e89e3a9a-ba33-46ec-b833-1432460669b0,2018-06-22 19:58:59,13,618用券买的，很划算，宝贝很不错,t***c,极光蓝,5821455,荣耀 V10 尊享版 6GB+128GB 沙滩金 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-09 21:56:25,5,4,105,PLUS会员,,,全网通（6gb 64gb）,极光蓝
5924270,e96317e4-bc7f-4605-a393-6ba956a1222a,2018-06-22 19:58:12,1,手机很好看 非常的棒 很不错的,嘭***阿,幻夜黑,5853579,荣耀 V10 尊享版 6GB+128GB 沙滩金 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-21 08:57:42,5,4,61,银牌会员,,,全网通（6gb 64gb）,幻夜黑
5924270,992ded53-bcaf-474d-8a76-cc09418c2897,2018-06-22 19:56:10,4,屏幕效果：有斜纹！其他还好吧,1***长,幻夜黑,5853593,荣耀 V10 尊享版 6GB+128GB 沙滩金 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-18 18:43:56,3,4,61,银牌会员,,,全网通（4gb 64gb）,幻夜黑
5924270,6f6a3678-e576-4147-8cd7-9069f70b6eab,2018-06-22 19:56:01,1,屏幕大小刚刚好，送货很快，一直用苹果6S，这个买来给妈妈的，总的来说还是比苹果要差一些，1.屏幕滑动操作不是特别跟手，总觉得差点。2.照相时候放大缩小慢0.5秒，延迟。3.系统还没有习惯，但是人脸识别这个很不错，很好用。,爱***活,幻夜黑,5853579,荣耀 V10 尊享版 6GB+128GB 沙滩金 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-21 11:52:27,4,0,62,金牌会员,,,全网通（6gb 64gb）,幻夜黑
5924270,20f059a3-3b67-4516-b7c4-82b308d6e70e,2018-06-22 19:54:21,8,之前自己买了个红色的，这次帮朋友买的。,陶醉--幸福,沙滩金,5924252,荣耀 V10 尊享版 6GB+128GB 沙滩金 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-14 14:40:40,5,4,61,银牌会员,,,全网通（4gb 64gb）,沙滩金
5924270,7cc450f5-6b5b-4714-986c-8b50545fe868,2018-06-22 19:54:20,5,外观不错，性能挺好，很是喜欢。。,舞***6,幻夜黑,5853593,荣耀 V10 尊享版 6GB+128GB 沙滩金 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-17 16:42:56,4,4,62,PLUS会员,,,全网通（4gb 64gb）,幻夜黑
5924270,06f2df56-0ea2-4cd4-a532-1227b2494132,2018-06-22 19:52:59,6,物流很快，下次继续采购，赞，很好,E***3,幻夜黑,5853593,荣耀 V10 尊享版 6GB+128GB 沙滩金 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-16 15:10:25,5,2,62,PLUS会员,,,全网通（4gb 64gb）,幻夜黑
5924270,50b2075d-343a-4e1d-9e85-e52472269a8d,2018-06-22 19:52:42,2,可以，可以，，，，，,j***号,极光蓝,5821455,荣耀 V10 尊享版 6GB+128GB 沙滩金 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-20 08:05:31,5,4,62,金牌会员,,,全网通（6gb 64gb）,极光蓝
5924270,15819700-171c-46c4-922f-2f958789320b,2018-06-22 19:51:12,4,说好的耳机到哪里去了！,j***b,幻夜黑,5853593,荣耀 V10 尊享版 6GB+128GB 沙滩金 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-18 18:20:39,5,4,61,银牌会员,,,全网通（4gb 64gb）,幻夜黑
5924270,1d9d9c8a-dfd1-4f74-be33-b903925382ed,2018-06-22 19:49:36,13,非常好，非常不错大品牌值得信赖，京东正品送货神速&hellip;&hellip;,J***n,幻夜黑,5924244,荣耀 V10 尊享版 6GB+128GB 沙滩金 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-09 17:53:41,5,4,105,PLUS会员,,,全网通（6gb 128gb）,幻夜黑
5924270,6ffbd96f-c41f-4de7-a646-68938fc509a7,2018-06-22 19:46:48,14,很满意，给妹妹和她男朋友每人买了一部，性能稳定性都挺好的，只是现在好像又降价一百元，有些不爽，就差了几天而已，不知道发表多少文字就可以拿京豆了么，以前喜欢在实体店购物，现在喜欢在京东,小***吊,幻夜黑,5853579,荣耀 V10 尊享版 6GB+128GB 沙滩金 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-08 23:40:11,5,2,61,银牌会员,,,全网通（6gb 64gb）,幻夜黑
5924270,88de0761-c028-4262-bdbb-4d16774ffd6a,2018-06-22 19:45:14,0,刚收到。。总得来说还是比较满意！但是打了一把刺激战场后。手机就有点发热！别的毛病还没发现！等用段时间再来评价！,j***r,幻夜黑,5924244,荣耀 V10 尊享版 6GB+128GB 沙滩金 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-22 09:06:05,5,4,61,银牌会员,,,全网通（6gb 128gb）,幻夜黑
5924270,ecff4948-a64d-47a5-a171-94ddbe071563,2018-06-22 19:44:18,4,还好吧！手感不错，喜欢。不知道好不好用？,j***w,幻夜黑,5853593,荣耀 V10 尊享版 6GB+128GB 沙滩金 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-18 16:43:48,5,4,61,银牌会员,,,全网通（4gb 64gb）,幻夜黑
5924270,8316131d-7927-47f4-b34b-17e8c53f75d4,2018-06-22 19:43:53,4,相片质量超级好，很不错，就是价格有点贵，目前没有发现什么问题，希望可以用久一点。,S***5,沙滩金,5924270,荣耀 V10 尊享版 6GB+128GB 沙滩金 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-18 10:10:52,5,4,62,金牌会员,,,全网通（6gb 128gb）,沙滩金
5924270,1e186eea-b5d2-44b3-bad2-1fde88677c03,2018-06-22 19:43:47,10,电池很耐用，女朋友很喜欢,j***0,魅丽红,5924266,荣耀 V10 尊享版 6GB+128GB 沙滩金 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-12 15:22:42,5,2,61,PLUS会员,,,全网通（6gb 64gb）,魅丽红
5924270,f8c6de4b-6b15-4826-9ab2-e3ce6b82a750,2018-06-22 19:42:55,2,此用户未填写评价内容,z***7,魅丽红,5853581,荣耀 V10 尊享版 6GB+128GB 沙滩金 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-20 21:04:35,5,4,105,钻石会员,,,全网通（4gb 64gb）,魅丽红
5924270,bfc10f9b-b317-4bf7-9f11-b6dc2e5c2635,2018-06-22 19:37:37,13,手机很漂亮，反应快，拍照清晰，好评。,j***a,幻夜黑,5853579,荣耀 V10 尊享版 6GB+128GB 沙滩金 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-09 20:50:27,5,4,62,金牌会员,,,全网通（6gb 64gb）,幻夜黑
5924270,c5b28c77-05f1-419f-aad5-505784b2380c,2018-06-22 19:36:53,16,使用了，感觉不错，反应很快，系统优化的不错,x***2,幻夜黑,5853579,荣耀 V10 尊享版 6GB+128GB 沙滩金 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-06 17:08:36,5,0,105,PLUS会员,,,全网通（6gb 64gb）,幻夜黑
5924270,4c521389-c778-453f-82b9-09b998d52b03,2018-06-22 19:36:36,4,屏幕有斜纹，不是很明显，系统使用有些许卡顿，拍照还不错，就是没有防抖。游戏方面，一般，不过emui还挺好用的。,j***z,幻夜黑,5853593,荣耀 V10 尊享版 6GB+128GB 沙滩金 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-18 00:18:38,4,4,62,PLUS会员,,,全网通（4gb 64gb）,幻夜黑
5924270,6b875aa7-b722-4974-b52d-9e2a9dc1b9b7,2018-06-22 19:36:12,30,用着还可以，华为的品质，不用怀疑。很满意。,唤***风,极光蓝,5853573,荣耀 V10 尊享版 6GB+128GB 沙滩金 移动联通电信4G全面屏游戏手机 双卡双待,2018-05-23 20:21:57,5,4,62,金牌会员,,,全网通（6gb 128gb）,极光蓝
5924270,b3d7c9ce-53d3-466a-baa6-06f5595973b1,2018-06-22 19:35:31,14,好用的一款手机，一直信赖华为，支持京东,c***3,极光蓝,5821455,荣耀 V10 尊享版 6GB+128GB 沙滩金 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-08 09:11:43,5,4,105,钻石会员,,,全网通（6gb 64gb）,极光蓝
5924270,76980cc3-71d8-4345-8ba3-07699b5762d0,2018-06-22 19:31:29,5,荣耀挺喜欢的，屏幕挺大，价钱可以接受，挺满意的,j***5,幻夜黑,5853593,荣耀 V10 尊享版 6GB+128GB 沙滩金 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-17 09:57:13,5,4,61,银牌会员,,,全网通（4gb 64gb）,幻夜黑
5924270,5f609afc-16eb-4bab-a639-194c735ad69a,2018-06-22 19:31:11,1,手机已经收到了，有些瑕疵。目前客服正在积极处理过程中！希望换回来的这次要完美。,s***d,幻夜黑,5924244,荣耀 V10 尊享版 6GB+128GB 沙滩金 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-21 06:39:06,5,4,62,金牌会员,,,全网通（6gb 128gb）,幻夜黑
5924270,0ec171fc-a5a0-4a39-8d44-c74666e4690b,2018-06-22 19:28:48,12,手机很流畅，感觉可以吧！,j***c,幻夜黑,5853579,荣耀 V10 尊享版 6GB+128GB 沙滩金 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-10 12:00:21,5,4,62,PLUS会员,,,全网通（6gb 64gb）,幻夜黑
5924270,6c60ffbe-0a51-46ab-8d01-a64e69cbce62,2018-06-22 19:28:33,4,很好,2***1,魅丽红,5924266,荣耀 V10 尊享版 6GB+128GB 沙滩金 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-18 17:55:56,5,4,62,金牌会员,,,全网通（6gb 64gb）,魅丽红
5924270,b7a404c0-789c-47e0-88b0-8a7a43b72587,2018-06-22 19:28:23,4,不错，反应挺快的，就不知道一个月怎么样，没有耳机送,揸***者,极光蓝,5821455,荣耀 V10 尊享版 6GB+128GB 沙滩金 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-18 14:47:03,5,2,62,PLUS会员,,,全网通（6gb 64gb）,极光蓝
5924270,5599a5fa-b57f-4fc4-926e-039781064360,2018-06-22 19:28:10,21,为什么用华为视频、腾讯视频看电影声音很小？比如一场风花雪月的事。还有打电话的时候声音也小,o爱是一道光o,魅丽红,5853581,荣耀 V10 尊享版 6GB+128GB 沙滩金 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-01 00:00:56,1,2,105,PLUS会员,,,全网通（4gb 64gb）,魅丽红
5924270,930bb2c7-5a19-40fe-b3c8-bba278b6118b,2018-06-22 19:27:53,6,运行速度快，屏幕清晰，适合中年人使用,1***1,极光蓝,5853591,荣耀 V10 尊享版 6GB+128GB 沙滩金 移动联通电信4G全面屏游戏手机 双卡双待,2018-06-16 22:18:34,5,4,61,银牌会员,,,全网通（4gb 64gb）,极光蓝
